Temperature (C),Pressure (kPa),Density (g/ml),Volume (ml/g),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
52,78167,1.0346,0.96653,9.6187,12.944,46.74,40.64,72.124,893.32,-0.1656,133.62,0.1408,supercritical
52,78333,1.035,0.96619,9.6148,12.946,46.724,40.644,72.105,894.1,-0.16618,133.77,0.1409,supercritical
52,78500,1.0354,0.96584,9.6109,12.948,46.709,40.647,72.086,894.88,-0.16675,133.92,0.14101,supercritical
52,78667,1.0357,0.9655,9.607,12.95,46.693,40.65,72.067,895.66,-0.16732,134.07,0.14111,supercritical
52,78833,1.0361,0.96516,9.6031,12.952,46.677,40.653,72.049,896.44,-0.16789,134.22,0.14121,supercritical
52,79000,1.0365,0.96482,9.5992,12.954,46.662,40.657,72.03,897.22,-0.16846,134.37,0.14132,supercritical
52,79167,1.0368,0.96447,9.5954,12.956,46.646,40.66,72.012,898,-0.16902,134.52,0.14142,supercritical
52,79333,1.0372,0.96413,9.5915,12.958,46.631,40.663,71.993,898.78,-0.16958,134.67,0.14153,supercritical
52,79500,1.0376,0.96379,9.5877,12.96,46.615,40.667,71.975,899.55,-0.17014,134.82,0.14163,supercritical
52,79667,1.0379,0.96346,9.5838,12.962,46.6,40.67,71.957,900.33,-0.1707,134.97,0.14173,supercritical
52,79833,1.0383,0.96312,9.58,12.964,46.584,40.673,71.939,901.1,-0.17126,135.12,0.14184,supercritical
52,80000,1.0387,0.96278,9.5762,12.966,46.569,40.677,71.921,901.87,-0.17181,135.27,0.14194,supercritical
52,80167,1.039,0.96245,9.5724,12.968,46.554,40.68,71.903,902.64,-0.17236,135.42,0.14205,supercritical
52,80333,1.0394,0.96211,9.5686,12.97,46.538,40.683,71.885,903.41,-0.17291,135.57,0.14215,supercritical
52,80500,1.0397,0.96178,9.5648,12.972,46.523,40.686,71.867,904.18,-0.17345,135.72,0.14225,supercritical
52,80667,1.0401,0.96145,9.561,12.974,46.508,40.69,71.849,904.94,-0.174,135.87,0.14235,supercritical
52,80833,1.0405,0.96112,9.5572,12.976,46.492,40.693,71.832,905.71,-0.17454,136.02,0.14246,supercritical
52,81000,1.0408,0.96078,9.5534,12.978,46.477,40.696,71.814,906.47,-0.17507,136.17,0.14256,supercritical
52,81167,1.0412,0.96045,9.5496,12.98,46.462,40.7,71.797,907.24,-0.17561,136.32,0.14266,supercritical
52,81333,1.0415,0.96013,9.5459,12.983,46.447,40.703,71.779,908,-0.17614,136.47,0.14277,supercritical
52,81500,1.0419,0.9598,9.5421,12.985,46.432,40.706,71.762,908.76,-0.17668,136.62,0.14287,supercritical
52,81667,1.0422,0.95947,9.5384,12.987,46.417,40.71,71.745,909.52,-0.17721,136.77,0.14297,supercritical
52,81833,1.0426,0.95914,9.5346,12.989,46.401,40.713,71.727,910.28,-0.17773,136.91,0.14307,supercritical
52,82000,1.043,0.95882,9.5309,12.991,46.386,40.716,71.71,911.04,-0.17826,137.06,0.14317,supercritical
52,82167,1.0433,0.95849,9.5272,12.993,46.371,40.72,71.693,911.8,-0.17878,137.21,0.14328,supercritical
52,82333,1.0437,0.95817,9.5234,12.995,46.356,40.723,71.676,912.55,-0.1793,137.36,0.14338,supercritical
52,82500,1.044,0.95785,9.5197,12.997,46.341,40.726,71.659,913.31,-0.17982,137.51,0.14348,supercritical
52,82667,1.0444,0.95752,9.516,13,46.326,40.73,71.642,914.06,-0.18034,137.66,0.14358,supercritical
52,82833,1.0447,0.9572,9.5123,13.002,46.311,40.733,71.626,914.81,-0.18085,137.81,0.14368,supercritical
52,83000,1.0451,0.95688,9.5086,13.004,46.296,40.736,71.609,915.56,-0.18136,137.95,0.14378,supercritical
52,83167,1.0454,0.95656,9.505,13.006,46.281,40.74,71.592,916.31,-0.18187,138.1,0.14389,supercritical
52,83333,1.0458,0.95624,9.5013,13.008,46.266,40.743,71.576,917.06,-0.18238,138.25,0.14399,supercritical
52,83500,1.0461,0.95593,9.4976,13.01,46.252,40.746,71.559,917.81,-0.18289,138.4,0.14409,supercritical
52,83667,1.0465,0.95561,9.494,13.013,46.237,40.75,71.543,918.55,-0.18339,138.55,0.14419,supercritical
52,83833,1.0468,0.95529,9.4903,13.015,46.222,40.753,71.526,919.3,-0.18389,138.7,0.14429,supercritical
52,84000,1.0471,0.95498,9.4867,13.017,46.207,40.756,71.51,920.04,-0.18439,138.84,0.14439,supercritical
52,84167,1.0475,0.95466,9.483,13.019,46.192,40.76,71.494,920.79,-0.18489,138.99,0.14449,supercritical
52,84333,1.0478,0.95435,9.4794,13.021,46.178,40.763,71.478,921.53,-0.18538,139.14,0.14459,supercritical
52,84500,1.0482,0.95404,9.4758,13.024,46.163,40.766,71.461,922.27,-0.18588,139.29,0.14469,supercritical
52,84667,1.0485,0.95372,9.4722,13.026,46.148,40.77,71.445,923.01,-0.18637,139.43,0.14479,supercritical
52,84833,1.0489,0.95341,9.4685,13.028,46.134,40.773,71.429,923.75,-0.18686,139.58,0.14489,supercritical
52,85000,1.0492,0.9531,9.4649,13.03,46.119,40.776,71.413,924.49,-0.18734,139.73,0.14499,supercritical
52,85167,1.0495,0.95279,9.4613,13.033,46.104,40.78,71.398,925.23,-0.18783,139.88,0.14509,supercritical
52,85333,1.0499,0.95248,9.4578,13.035,46.09,40.783,71.382,925.96,-0.18831,140.02,0.14519,supercritical
52,85500,1.0502,0.95217,9.4542,13.037,46.075,40.787,71.366,926.7,-0.18879,140.17,0.14529,supercritical
52,85667,1.0506,0.95187,9.4506,13.039,46.06,40.79,71.35,927.43,-0.18927,140.32,0.14539,supercritical
52,85833,1.0509,0.95156,9.447,13.042,46.046,40.793,71.335,928.16,-0.18975,140.47,0.14549,supercritical
52,86000,1.0512,0.95125,9.4435,13.044,46.031,40.797,71.319,928.89,-0.19023,140.61,0.14559,supercritical
52,86167,1.0516,0.95095,9.4399,13.046,46.017,40.8,71.304,929.63,-0.1907,140.76,0.14569,supercritical
52,86333,1.0519,0.95064,9.4364,13.048,46.002,40.803,71.288,930.35,-0.19117,140.91,0.14579,supercritical
52,86500,1.0523,0.95034,9.4328,13.051,45.988,40.807,71.273,931.08,-0.19164,141.05,0.14589,supercritical
52,86667,1.0526,0.95004,9.4293,13.053,45.974,40.81,71.258,931.81,-0.19211,141.2,0.14598,supercritical
52,86833,1.0529,0.94974,9.4257,13.055,45.959,40.813,71.242,932.54,-0.19258,141.35,0.14608,supercritical
52,87000,1.0533,0.94943,9.4222,13.057,45.945,40.817,71.227,933.26,-0.19304,141.49,0.14618,supercritical
52,87167,1.0536,0.94913,9.4187,13.06,45.93,40.82,71.212,933.99,-0.19351,141.64,0.14628,supercritical
52,87333,1.0539,0.94883,9.4152,13.062,45.916,40.824,71.197,934.71,-0.19397,141.79,0.14638,supercritical
52,87500,1.0543,0.94854,9.4117,13.064,45.902,40.827,71.182,935.43,-0.19443,141.93,0.14648,supercritical
52,87667,1.0546,0.94824,9.4082,13.067,45.887,40.83,71.167,936.15,-0.19488,142.08,0.14658,supercritical
52,87833,1.0549,0.94794,9.4047,13.069,45.873,40.834,71.152,936.88,-0.19534,142.23,0.14667,supercritical
52,88000,1.0553,0.94764,9.4012,13.071,45.859,40.837,71.137,937.59,-0.19579,142.37,0.14677,supercritical
52,88167,1.0556,0.94735,9.3977,13.074,45.845,40.84,71.123,938.31,-0.19624,142.52,0.14687,supercritical
52,88333,1.0559,0.94705,9.3943,13.076,45.831,40.844,71.108,939.03,-0.19669,142.67,0.14697,supercritical
52,88500,1.0562,0.94676,9.3908,13.078,45.816,40.847,71.093,939.75,-0.19714,142.81,0.14706,supercritical
52,88667,1.0566,0.94646,9.3873,13.081,45.802,40.851,71.079,940.46,-0.19759,142.96,0.14716,supercritical
52,88833,1.0569,0.94617,9.3839,13.083,45.788,40.854,71.064,941.18,-0.19803,143.1,0.14726,supercritical
52,89000,1.0572,0.94588,9.3804,13.085,45.774,40.857,71.05,941.89,-0.19848,143.25,0.14736,supercritical
52,89167,1.0575,0.94558,9.377,13.088,45.76,40.861,71.035,942.6,-0.19892,143.4,0.14745,supercritical
52,89333,1.0579,0.94529,9.3736,13.09,45.746,40.864,71.021,943.31,-0.19936,143.54,0.14755,supercritical
52,89500,1.0582,0.945,9.3701,13.092,45.732,40.868,71.007,944.03,-0.1998,143.69,0.14765,supercritical
52,89667,1.0585,0.94471,9.3667,13.095,45.718,40.871,70.992,944.73,-0.20023,143.83,0.14775,supercritical
52,89833,1.0588,0.94442,9.3633,13.097,45.704,40.874,70.978,945.44,-0.20067,143.98,0.14784,supercritical
52,90000,1.0592,0.94413,9.3599,13.1,45.69,40.878,70.964,946.15,-0.2011,144.12,0.14794,supercritical
52,90167,1.0595,0.94385,9.3565,13.102,45.676,40.881,70.95,946.86,-0.20153,144.27,0.14804,supercritical
52,90333,1.0598,0.94356,9.3531,13.104,45.662,40.885,70.936,947.56,-0.20196,144.42,0.14813,supercritical
52,90500,1.0601,0.94327,9.3497,13.107,45.648,40.888,70.922,948.27,-0.20239,144.56,0.14823,supercritical
52,90667,1.0605,0.94299,9.3463,13.109,45.634,40.891,70.908,948.97,-0.20281,144.71,0.14832,supercritical
52,90833,1.0608,0.9427,9.3429,13.111,45.62,40.895,70.894,949.67,-0.20324,144.85,0.14842,supercritical
52,91000,1.0611,0.94242,9.3396,13.114,45.606,40.898,70.88,950.38,-0.20366,145,0.14852,supercritical
52,91167,1.0614,0.94213,9.3362,13.116,45.592,40.902,70.866,951.08,-0.20408,145.14,0.14861,supercritical
52,91333,1.0617,0.94185,9.3329,13.119,45.578,40.905,70.853,951.78,-0.2045,145.29,0.14871,supercritical
52,91500,1.0621,0.94157,9.3295,13.121,45.565,40.908,70.839,952.48,-0.20492,145.43,0.1488,supercritical
52,91667,1.0624,0.94129,9.3261,13.124,45.551,40.912,70.825,953.17,-0.20534,145.58,0.1489,supercritical
52,91833,1.0627,0.94101,9.3228,13.126,45.537,40.915,70.812,953.87,-0.20575,145.72,0.149,supercritical
52,92000,1.063,0.94073,9.3195,13.128,45.523,40.919,70.798,954.57,-0.20617,145.87,0.14909,supercritical
52,92167,1.0633,0.94045,9.3161,13.131,45.51,40.922,70.785,955.26,-0.20658,146.01,0.14919,supercritical
52,92333,1.0636,0.94017,9.3128,13.133,45.496,40.925,70.771,955.96,-0.20699,146.16,0.14928,supercritical
52,92500,1.064,0.93989,9.3095,13.136,45.482,40.929,70.758,956.65,-0.2074,146.3,0.14938,supercritical
52,92667,1.0643,0.93961,9.3062,13.138,45.469,40.932,70.745,957.34,-0.20781,146.45,0.14947,supercritical
52,92833,1.0646,0.93933,9.3029,13.141,45.455,40.936,70.731,958.04,-0.20821,146.59,0.14957,supercritical
52,93000,1.0649,0.93906,9.2996,13.143,45.441,40.939,70.718,958.73,-0.20862,146.74,0.14966,supercritical
52,93167,1.0652,0.93878,9.2963,13.146,45.428,40.942,70.705,959.42,-0.20902,146.88,0.14976,supercritical
52,93333,1.0655,0.93851,9.293,13.148,45.414,40.946,70.692,960.11,-0.20942,147.03,0.14985,supercritical
52,93500,1.0658,0.93823,9.2897,13.15,45.4,40.949,70.679,960.79,-0.20982,147.17,0.14995,supercritical
52,93667,1.0661,0.93796,9.2864,13.153,45.387,40.953,70.666,961.48,-0.21022,147.31,0.15004,supercritical
52,93833,1.0665,0.93768,9.2832,13.155,45.373,40.956,70.653,962.17,-0.21062,147.46,0.15013,supercritical
52,94000,1.0668,0.93741,9.2799,13.158,45.36,40.96,70.64,962.85,-0.21101,147.6,0.15023,supercritical
52,94167,1.0671,0.93714,9.2766,13.16,45.346,40.963,70.627,963.54,-0.21141,147.75,0.15032,supercritical
52,94333,1.0674,0.93687,9.2734,13.163,45.333,40.966,70.614,964.22,-0.2118,147.89,0.15042,supercritical
52,94500,1.0677,0.9366,9.2701,13.165,45.319,40.97,70.601,964.9,-0.21219,148.04,0.15051,supercritical
52,94667,1.068,0.93633,9.2669,13.168,45.306,40.973,70.589,965.59,-0.21258,148.18,0.15061,supercritical
52,94833,1.0683,0.93606,9.2636,13.17,45.293,40.977,70.576,966.27,-0.21297,148.32,0.1507,supercritical
52,95000,1.0686,0.93579,9.2604,13.173,45.279,40.98,70.563,966.95,-0.21336,148.47,0.15079,supercritical
52,95167,1.0689,0.93552,9.2572,13.175,45.266,40.983,70.551,967.63,-0.21374,148.61,0.15089,supercritical
52,95333,1.0692,0.93525,9.2539,13.178,45.252,40.987,70.538,968.3,-0.21413,148.76,0.15098,supercritical
52,95500,1.0695,0.93498,9.2507,13.18,45.239,40.99,70.526,968.98,-0.21451,148.9,0.15107,supercritical
52,95667,1.0698,0.93472,9.2475,13.183,45.226,40.994,70.513,969.66,-0.21489,149.04,0.15117,supercritical
52,95833,1.0701,0.93445,9.2443,13.185,45.212,40.997,70.501,970.33,-0.21527,149.19,0.15126,supercritical
52,96000,1.0705,0.93419,9.2411,13.188,45.199,41.001,70.488,971.01,-0.21565,149.33,0.15135,supercritical
52,96167,1.0708,0.93392,9.2379,13.191,45.186,41.004,70.476,971.68,-0.21603,149.47,0.15145,supercritical
52,96333,1.0711,0.93366,9.2347,13.193,45.173,41.008,70.464,972.36,-0.2164,149.62,0.15154,supercritical
52,96500,1.0714,0.93339,9.2315,13.196,45.159,41.011,70.451,973.03,-0.21678,149.76,0.15163,supercritical
52,96667,1.0717,0.93313,9.2284,13.198,45.146,41.014,70.439,973.7,-0.21715,149.9,0.15173,supercritical
52,96833,1.072,0.93287,9.2252,13.201,45.133,41.018,70.427,974.37,-0.21752,150.05,0.15182,supercritical
52,97000,1.0723,0.9326,9.222,13.203,45.12,41.021,70.415,975.04,-0.21789,150.19,0.15191,supercritical
52,97167,1.0726,0.93234,9.2189,13.206,45.107,41.025,70.403,975.71,-0.21826,150.33,0.152,supercritical
52,97333,1.0729,0.93208,9.2157,13.208,45.093,41.028,70.391,976.38,-0.21863,150.48,0.1521,supercritical
52,97500,1.0732,0.93182,9.2125,13.211,45.08,41.032,70.379,977.04,-0.219,150.62,0.15219,supercritical
52,97667,1.0735,0.93156,9.2094,13.214,45.067,41.035,70.367,977.71,-0.21936,150.76,0.15228,supercritical
52,97833,1.0738,0.9313,9.2063,13.216,45.054,41.038,70.355,978.38,-0.21973,150.91,0.15237,supercritical
52,98000,1.0741,0.93104,9.2031,13.219,45.041,41.042,70.343,979.04,-0.22009,151.05,0.15247,supercritical
52,98167,1.0744,0.93079,9.2,13.221,45.028,41.045,70.331,979.7,-0.22045,151.19,0.15256,supercritical
52,98333,1.0747,0.93053,9.1969,13.224,45.015,41.049,70.32,980.37,-0.22081,151.34,0.15265,supercritical
52,98500,1.075,0.93027,9.1937,13.226,45.002,41.052,70.308,981.03,-0.22117,151.48,0.15274,supercritical
52,98667,1.0753,0.93002,9.1906,13.229,44.989,41.056,70.296,981.69,-0.22153,151.62,0.15283,supercritical
52,98833,1.0755,0.92976,9.1875,13.232,44.976,41.059,70.284,982.35,-0.22188,151.77,0.15292,supercritical
52,99000,1.0758,0.9295,9.1844,13.234,44.963,41.063,70.273,983.01,-0.22224,151.91,0.15302,supercritical
52,99167,1.0761,0.92925,9.1813,13.237,44.95,41.066,70.261,983.67,-0.22259,152.05,0.15311,supercritical
52,99333,1.0764,0.929,9.1782,13.239,44.937,41.07,70.25,984.33,-0.22295,152.19,0.1532,supercritical
52,99500,1.0767,0.92874,9.1751,13.242,44.924,41.073,70.238,984.99,-0.2233,152.34,0.15329,supercritical
52,99667,1.077,0.92849,9.172,13.245,44.911,41.076,70.227,985.64,-0.22365,152.48,0.15338,supercritical
52,99833,1.0773,0.92824,9.1689,13.247,44.898,41.08,70.215,986.3,-0.224,152.62,0.15347,supercritical
52,100000,1.0776,0.92798,9.1659,13.25,44.885,41.083,70.204,986.95,-0.22434,152.76,0.15356,supercritical
